"Name","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"MIN",1940,4140,112.70531400966183,26.81159420289855,49.97584541062802,0.5364910584823587,13.526570048309178,38.38164251207729,0.3524229074889868,0.35353535353535354,18.502415458937197,26.32850241545894,27.294685990338163,32.028985507246375,8.55072463768116,0.49099099099099097,0.5412115193644489,0.7892857142857143,0.4343903772553308,0.5369839359079703,0.5330781848004374,0.5691046966731899,4.975845410628019,4.975845410628019,0.09956500724987917,0.26570048309178745,0.006922592825676526
"DET",1938,3871,108.80909325755619,28.390596745027125,55.799535003874965,0.5087962962962963,12.219064841126324,33.19555670369414,0.3680933852140078,0.36895475819032764,15.370705244122966,29.449754585378454,27.331438904675796,31.697235856367865,4.959958667011108,0.5186533212010919,0.5804480651731161,0.864693446088795,0.37300435413642963,0.5134405260098809,0.5249637155297533,0.5529023746701847,6.044949625419788,5.605786618444847,0.10046296296296296,0.25833118057349524,0.007782101167315175
"MIL",2053,4488,115.15151515151516,29.12210338680927,50.35650623885918,0.5783185840707965,12.990196078431373,36.096256684491976,0.35987654320987655,0.36009882643607166,17.936720142602496,28.25311942959002,29.99108734402852,32.0855614973262,6.885026737967914,0.48508033664881406,0.5270157938487116,0.823327615780446,0.4175257731958763,0.535081103377159,0.5622422680412371,0.5954913294797688,4.634581105169341,3.8992869875222818,0.07743362831858407,0.20053475935828877,0.005555555555555556
"POR",2499,5214,118.14345991561181,30.168776371308017,56.88530878404296,0.5303438975050573,13.233601841196778,34.06214039125432,0.3885135135135135,0.38926553672316383,18.105101649405448,25.431530494821633,34.9060222477944,26.524741081703105,13.176064441887227,0.4214876033057851,0.4682203389830508,0.6681159420289855,0.3745255166596373,0.5176017037037037,0.5499789118515395,0.5874186135580237,6.022247794399693,4.430379746835443,0.07788267026298044,0.34522439585730724,0.010135135135135136
"TOR",2353,4902,111.42390860873113,26.336189310485516,49.9796001631987,0.5269387755102041,13.5046919624643,36.65850673194615,0.36839176405119645,0.36941964285714285,18.2374541003672,27.62137902896777,25.050999592003265,33.17013463892289,7.343941248470013,0.5243996901626646,0.5613598673300166,0.8187311178247734,0.4231222039086414,0.535690011792453,0.5377913821521074,0.5756613756613757,3.4679722562219504,4.712362301101591,0.09428571428571429,0.2651978784169727,0.007234279354479688
"CHA",2065,4080,105.4656862745098,25.563725490196077,53.627450980392155,0.476691042047532,12.720588235294118,36.07843137254902,0.35258152173913043,0.35354223433242504,16.176470588235293,28.676470588235293,22.45098039215686,31.25,6.911764705882353,0.5608820709491851,0.6283566058002148,0.8188824662813102,0.4021857923497268,0.5189249315443593,0.4976775956284153,0.5307234886025768,5.490196078431373,5,0.09323583180987204,0.12254901960784313,0.0033967391304347825
"MEM",2159,4586,108.83122546881815,30.76755342346271,58.177060619276055,0.5288605697151424,10.379415612734409,30.200610553859573,0.3436823104693141,0.34517766497461927,16.15787178368949,31.269079808111645,30.26602703881378,27.60575665067597,3.532490187527257,0.5081502480510276,0.5717703349282297,0.8865546218487395,0.34172218110041946,0.5225375897055183,0.5243029854428818,0.5567114093959732,6.846925425207152,5.0370693414740515,0.08658170914542729,0.26166593981683384,0.008664259927797834
"WAS",1907,4050,109.4074074074074,29.11111111111111,59.160493827160494,0.4920701168614357,11.061728395061728,30.271604938271604,0.36541598694942906,0.3684210526315789,18,29.77777777777778,28.444444444444443,26.814814814814813,6.37037037037037,0.5114503816793893,0.5646067415730337,0.8080357142857143,0.338487023743788,0.5114266140205043,0.5110436223081171,0.5495517928286853,5.481481481481482,5.234567901234568,0.08848080133555926,0.3950617283950617,0.013050570962479609
"CHI",1950,4025,108.72049689440993,27.677018633540374,53.01863354037267,0.5220243673851921,12.372670807453416,34.857142857142854,0.3549536707056308,0.3559685489635454,16.248447204968944,27.428571428571427,27.925465838509318,30.111801242236027,7.0062111801242235,0.4955116696588869,0.5454545454545454,0.8112449799196787,0.396663839411931,0.5402632748372488,0.526152106304778,0.5583866837387964,5.068322981366459,5.6645962732919255,0.10684161199625117,0.2732919254658385,0.007840342124019958
"CLE",2065,4215,108.96797153024912,29.679715302491104,58.19691577698695,0.5099877700774562,11.577698695136418,31.43534994068802,0.36830188679245285,0.36941710825132473,14.875444839857652,26.666666666666668,32.69276393831554,29.608540925266905,5.124555160142349,0.4492406075139888,0.4991119005328597,0.8524590163934426,0.35071466384330335,0.521337682312384,0.5248808893594494,0.5532945736434108,5.931198102016608,6.144721233689205,0.10558499796167957,0.4033214709371293,0.012830188679245283
