"Name","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"TOR",570,1183,111.66525781910397,27.97971259509721,54.86052409129332,0.5100154083204931,12.933220625528318,35.50295857988166,0.36428571428571427,0.3686746987951807,16.9061707523246,30.76923076923077,25.190194420963653,30.17751479289941,8.622147083685546,0.5498489425981873,0.6169491525423729,0.7777777777777778,0.3928905519176801,0.522851836158192,0.5243217960710945,0.5587734241908007,6.086221470836856,6.593406593406593,0.12018489984591679,0.33812341504649196,0.009523809523809525
"HOU",617,1337,115.40762902019446,23.111443530291698,40.6133133881825,0.569060773480663,16.30516080777861,46.37247569184742,0.35161290322580646,0.3522727272727273,20.269259536275243,17.801047120418847,28.42183994016455,36.12565445026178,12.789827973074047,0.3851132686084142,0.4117647058823529,0.7385321100917431,0.5331040412725709,0.5400315151515149,0.5468615649183147,0.5864575363427696,2.9917726252804786,3.6649214659685865,0.09023941068139964,0.5983545250560958,0.012903225806451613
"BOS",807,1665,116.03603603603604,29.60960960960961,56.15615615615616,0.5272727272727272,12.252252252252251,33.933933933933936,0.36106194690265486,0.3631484794275492,20.06006006006006,26.546546546546548,32.672672672672675,23.243243243243242,13.513513513513514,0.4482758620689655,0.49440715883668906,0.6323529411764706,0.37666666666666665,0.5125515080428955,0.5326666666666666,0.5735556879094699,5.525525525525525,5.465465465465465,0.09732620320855614,0.36036036036036034,0.010619469026548672
"CHI",458,972,103.70370370370371,26.02880658436214,52.05761316872428,0.5,11.213991769547325,32.92181069958848,0.340625,0.34276729559748426,18.004115226337447,24.074074074074073,27.983539094650205,28.703703703703702,4.938271604938271,0.4624505928853755,0.508695652173913,0.8532110091743119,0.387409200968523,0.5350836165048543,0.5042372881355932,0.5405405405405406,4.732510288065844,4.320987654320987,0.08300395256916997,0,0
"CHA",704,1385,110.03610108303249,27.581227436823106,54.51263537906137,0.5059602649006623,12.707581227436823,34.72924187725632,0.3659043659043659,0.3689727463312369,16.750902527075812,31.335740072202167,23.826714801444044,30.541516245487365,7.581227436823105,0.5680628272251309,0.6182336182336182,0.8011363636363636,0.38915857605177995,0.5207010569105691,0.5226537216828478,0.5551900584795322,4.4765342960288805,5.126353790613718,0.09403973509933775,0.21660649819494585,0.006237006237006237
"MIN",500,1074,103.7243947858473,25.046554934823092,50.55865921787709,0.4953959484346225,12.011173184357542,39.85102420856611,0.3014018691588785,0.30210772833723654,17.59776536312849,22.71880819366853,27.374301675977655,29.329608938547487,6.70391061452514,0.45353159851301117,0.5,0.813953488372093,0.4407826982492276,0.5284422520661157,0.476313079299691,0.513413506012951,4.655493482309125,5.121042830540037,0.10128913443830571,0.186219739292365,0.004672897196261682
"SAC",657,1331,104.13223140495867,25.469571750563485,49.51164537941398,0.5144157814871017,12.772351615326821,36.06311044327573,0.3541666666666667,0.3541666666666667,14.87603305785124,25.24417731029301,25.69496619083396,32.231404958677686,6.08564988730278,0.49557522123893805,0.5299684542586751,0.8411764705882353,0.42142230026338895,0.5119653913808268,0.5215100965759438,0.5512,3.3057851239669422,4.73328324567994,0.09559939301972686,0.3005259203606311,0.008333333333333333
"GSW",560,1147,110.54925893635571,28.68352223190933,57.36704446381866,0.5,11.159546643417611,31.56059285091543,0.35359116022099446,0.3585434173669468,19.70357454228422,31.03748910200523,26.329555361813426,27.46294681778553,6.015693112467306,0.541033434650456,0.5913621262458472,0.8203125,0.35490196078431374,0.5006836623889437,0.5107843137254902,0.5562390158172232,4.882301656495205,4.969485614646905,0.08662613981762918,0.26155187445510025,0.008287292817679558
"NYK",379,763,104.84927916120577,28.309305373525557,58.58453473132372,0.48322147651006714,9.305373525557012,29.48885976408912,0.31555555555555553,0.31555555555555553,20.314547837483616,23.32896461336828,33.28964613368283,24.770642201834864,3.145478374836173,0.41203703703703703,0.4564102564102564,0.8873239436619719,0.33482142857142855,0.5153304023845008,0.4799107142857143,0.5182767624020888,5.504587155963303,5.373525557011796,0.09172259507829977,0.2621231979030144,0.008888888888888889
"MIA",749,1531,115.02286087524494,27.563683866753756,48.8569562377531,0.5641711229946524,12.606139777922927,35.6629653821032,0.3534798534798535,0.35940409683426444,22.07707380796865,28.347485303723058,26.779882429784454,30.568256041802744,7.250163291966035,0.514218009478673,0.5384615384615384,0.8082901554404145,0.42194744976816073,0.5164548249027239,0.5498454404945904,0.5917060013486176,2.4820378837361203,3.0045721750489878,0.06149732620320856,0.2612671456564337,0.007326007326007326
