"Name","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"CHI",1950,4028,111.81727904667329,29.29493545183714,52.48262164846077,0.5581835383159887,11.420059582919563,31.132075471698112,0.3668261562998405,0.368,18.967229394240317,33.0188679245283,25.571002979145977,28.5253227408143,5.734856007944389,0.5635593220338984,0.625,0.8326086956521739,0.37232779097387175,0.5356016210588934,0.5552256532066508,0.5898447776900816,5.759682224428997,3.624627606752731,0.06906338694418164,0.14895729890764647,0.004784688995215311
"DEN",2231,4439,109.79950439288127,28.677630096868665,54.17886911466547,0.5293139293139293,11.759405271457535,34.061725613877,0.34523809523809523,0.3470744680851064,17.166028384771344,32.12435233160622,25.23090786213111,29.46609596756026,5.812119846812345,0.5600942655145326,0.6094017094017095,0.8352490421455939,0.38600970130201684,0.5246922683051715,0.5248914985958641,0.5589182968929804,4.640684838927687,4.257715701734625,0.07858627858627859,0.20274836674926786,0.005952380952380952
"OKC",2086,4233,112.21356012284431,30.56933616820222,57.05173635719348,0.5358178053830228,12.095440585872904,33.45145287030475,0.3615819209039548,0.3633782824698368,14.788566028821167,28.632175761871014,32.50649657453343,28.91566265060241,7.370659107016301,0.46831530139103555,0.5135593220338983,0.796875,0.36961628817541115,0.5120539136125655,0.5382406682328373,0.5684273709483794,5.386250885896527,3.8270729978738482,0.0670807453416149,0.42523033309709424,0.012711864406779662
"CHA",2065,4059,117.61517615176152,31.608770633160876,55.87583148558758,0.5656966490299824,13.205222961320523,36.043360433604335,0.3663704716336295,0.36813186813186816,14.781966001478196,35.32889874353289,27.888642522788864,33.70288248337029,5.912786400591279,0.558846453624318,0.621317157712305,0.8507462686567164,0.3921200750469043,0.527958954019898,0.5593674618064862,0.5866452727721551,6.356245380635625,4.040404040404041,0.07231040564373897,0.2463661000246366,0.00683526999316473
"POR",2499,5191,115.48834521286842,28.31824311308033,56.925447890579846,0.49746192893401014,13.581198227701792,34.82951261799268,0.3899336283185841,0.39232053422370616,18.10826430360239,28.202658447312658,28.433827778848006,33.40396840685802,7.339626276247351,0.49795918367346936,0.5553869499241275,0.8198581560283688,0.3795926936804535,0.5263440408507053,0.5306529498215411,0.5635761589403974,5.856289732228857,6.395684839144674,0.11235194585448392,0.2696975534579079,0.007743362831858407
"MIN",1940,4137,115.88107324147933,30.722745951172346,56.41769398114576,0.5445586975149957,11.844331641285956,31.230360164370317,0.37925696594427244,0.37995337995337997,18.90258641527677,30.02175489485134,31.423737007493354,26.831036983321248,8.701957940536621,0.4885916601101495,0.5307692307692308,0.7551020408163265,0.35631549917264205,0.5291023908236595,0.5532266960838389,0.5906620553359684,4.8827652888566595,4.955281605027798,0.08783204798628963,0.5559584239787285,0.01780185758513932
"BOS",2245,4611,108.37128605508566,26.08978529603123,52.09282151377142,0.5008326394671108,12.730427239210583,35.176751247018004,0.36189889025893957,0.36391816491010537,18.000433745391454,25.07048362611147,27.109086965950986,31.424853610930384,6.766428106701366,0.48046550290939316,0.5351851851851852,0.8228279386712095,0.40308151093439365,0.5134782668329175,0.5177683896620279,0.5525027808676307,5.3350683148991545,5.421817393190198,0.10407993338884262,0.412058121882455,0.011713933415536375
"MEM",2159,4574,110.82203760384783,27.04416265850459,53.43244425010931,0.5061374795417348,12.789680804547443,35.76738084827284,0.3575794621026895,0.3580171358629131,18.364669873196327,28.027984258854396,26.060341058154787,31.416703104503718,6.952339309138609,0.5181891673403395,0.5642605633802817,0.8188034188034188,0.40098039215686276,0.5261904984041247,0.5182598039215687,0.5558124174372523,4.416265850459117,4.984696108439003,0.09328968903436989,0.1530389156099694,0.004278728606356968
"NOP",2206,4724,112.59525825571549,29.318374259102455,55.90601185436071,0.5244225672093904,11.939034716342084,32.514817950889075,0.3671875,0.368214519293656,18.141405588484336,28.323454699407282,30.31329381879763,28.06943268416596,7.747671464860288,0.4830324909747292,0.5186046511627908,0.7836879432624113,0.36772803447450325,0.5243049400479615,0.5341153938233182,0.5693101225016118,4.022015241320914,4.805249788314987,0.08595229079893979,0.21168501270110077,0.006510416666666667
"LAL",1826,3839,107.3717113831727,27.559260224016672,53.45141964053139,0.5155945419103314,11.331075800989842,32.143787444647046,0.3525121555915721,0.3530844155844156,18.259963532169834,28.705392029174263,26.413128418859078,27.663454024485542,6.3297733784839805,0.5207939508506616,0.5588235294117647,0.8137931034482758,0.3755325623858795,0.5196366575175357,0.5205416920267802,0.5592966194111232,3.7509768168793958,6.512112529304506,0.12183235867446393,0.4167752018754884,0.012965964343598054
